,id,content,date,Date,Time,negative_prob,positive_prob,outcome,Elise's outcome
170,1.13E+18,china will be pumping money into their system and probably reducing interest rates as always in order to make up for the business they are and will be losing if the federal reserve ever did a match it would be game over we win in any event china wants a deal,5/14/2019 7:35,5/14/2019,7:35,0.006950839,0.99304914,1,
171,1.13E+18,looks like bernie sanders is history sleepy joe biden is pulling ahead and think about it im only here because of sleepy joe and the man who took him off the 1 trash heap president o china wants sleepy joe badly,5/20/2019 9:08,5/20/2019,9:08,7.60E-05,0.99992394,1,
172,1.13E+18,washington post got it wrong as usual the us is charging 25 against 250 billion dollars of goods shipped from china not 200 bd also china is paying a heavy cost in that they will subsidize goods to keep them coming devalue their currency yet companies are moving to,6/1/2019 15:37,6/1/2019,15:37,0.024774007,0.975226,1,
173,1.14E+18,china is subsidizing its product in order that it can continue to be sold in the usa many firms are leaving china for other countries including the united states in order to avoid paying the tariffs no visible increase in costs or inflation but us is taking billions,6/3/2019 5:07,6/3/2019,5:07,0.999959,4.10E-05,-1,
174,1.14E+18,china is subsidizing its product in order that it can continue to be sold in the usa many firms are leaving china for other countries including the united states in order to avoid paying the tariffs no visible increase in costs or inflation but us is taking in billions,6/7/2019 11:36,6/7/2019,11:36,0.9999218,7.82E-05,-1,1
175,1.14E+18,if mexico produces which i think they will biggest part of deal with mexico has not yet been revealed china is similar except they devalue currency and subsidize companies to lessen effect of 25 tariff so far little effect to consumer companies will relocate to us,6/11/2019 8:14,6/11/2019,8:14,0.000805497,0.99919456,1,
176,1.14E+18,biden would be chinas dream candidate because there would be no more tariffs no more demands that china stop stealing our ip things would go back to the old days with americas manufacturers  workers getting shafted he has zero credibility  ingrahamangle so true,6/12/2019 22:50,6/12/2019,22:50,0.9138746,0.08612533,-1,
177,1.14E+18,mario draghi just announced more stimulus could come which immediately dropped the euro against the dollar making it unfairly easier for them to compete against the usa they have been getting away with this for years along with china and others,6/18/2019 5:53,6/18/2019,5:53,0.000113238,0.99988675,1,
178,1.14E+18,had a very good telephone conversation with president xi of china we will be having an extended meeting next week at the g20 in japan our respective teams will begin talks prior to our meeting,6/18/2019 8:39,6/18/2019,8:39,0.000148838,0.9998511,1,
179,1.14E+18,china gets 91 of its oil from the straight japan 62  many other countries likewise so why are we protecting the shipping lanes for other countries many years for zero compensation all of these countries should be protecting their own ships on what has always been,6/24/2019 7:08,6/24/2019,7:08,0.103682905,0.89631706,1,
180,1.14E+18,after some very important meetings including my meeting with president xi of china i will be leaving japan for south korea with president moon while there if chairman kim of north korea sees this i would meet him at the borderdmz just to shake his hand and say hello,6/28/2019 17:51,6/28/2019,17:51,0.22417383,0.77582616,1,1
181,1.15E+18,i had a great meeting with president xi of china yesterday far better than expected i agreed not to increase the already existing tariffs that we charge china while we continue to negotiate china has agreed that during the negotiation they will begin purchasing large,6/29/2019 17:32,6/29/2019,17:32,0.038540915,0.96145904,1,
182,1.15E+18,china and europe playing big currency manipulation game and pumping money into their system in order to compete with usa we should match or continue being the dummies who sit back and politely watch as other countries continue to play their games  as they have for many years,7/3/2019 9:21,7/3/2019,9:21,9.54E-05,0.99990463,1,
183,1.15E+18,joe biden is a reclamation project some things are just not salvageable china and other countries that ripped us off for years are begging for him he deserted our military our law enforcement and our healthcare added more debt than all other presidents combined wont win,7/6/2019 7:45,7/6/2019,7:45,0.71226144,0.28773856,-1,
184,1.15E+18,mexico is doing great at the border but china is letting us down in that they have not been buying the agricultural products from our great farmers that they said they would hopefully they will start soon,7/11/2019 9:04,7/11/2019,9:04,0.48012123,0.5198787,1,
185,1.15E+18,if mexico produces which i think they will biggest part of deal with mexico has not yet been revealed china is similar except they devalue currency  subsidize companies to lessen effect of 25 tariffs so far little effect to consumers companies will relocate to us,7/12/2019 7:48,7/12/2019,7:48,0.003633013,0.996367,1,
186,1.15E+18,chinas 2nd quarter growth is the slowest it has been in more than 27 years the united states tariffs are having a major effect on companies wanting to leave china for nontariffed countries thousands of companies are leaving this is why china wants to make a deal,7/15/2019 5:43,7/15/2019,5:43,0.94365,0.05634998,-1,1
187,1.15E+18,farmers are starting to do great again after 15 years of a downward spiral the 16 billion dollar china replacement money didnt exactly hurt,7/23/2019 6:54,7/23/2019,6:54,0.00323977,0.9967602,1,
188,1.15E+18,there may or may not be national security concerns with regard to google and their relationship with china if there is a problem we will find out about it i sincerely hope there is not,7/26/2019 9:02,7/26/2019,9:02,0.20465139,0.7953485,1,
189,1.15E+18,apple will not be given tariff waiver or relief for mac pro parts that are made in china make them in the usa no tariffs,7/26/2019 10:25,7/26/2019,10:25,0.3171187,0.6828813,1,
190,1.16E+18,the eu and china will further lower interest rates and pump money into their systems making it much easier for their manufacturers to sell product in the meantime and with very low inflation our fed does nothing  and probably will do very little by comparison too bad,7/29/2019 6:48,7/29/2019,6:48,0.013638658,0.9863614,1,
191,1.16E+18,countries that know how to play the game against the us thats actually why the eu was formedand for china until now the us has been easy pickens the fed has made all of the wrong moves a small rate cut is not enough but we will win anyway,7/29/2019 8:18,7/29/2019,8:18,8.50E-05,0.999915,1,
192,1.16E+18,china is doing very badly worst year in 27  was supposed to start buying our agricultural product now  no signs that they are doing so that is the problem with china they just dont come through our economy has become much larger than the chinese economy is last 3 years,7/30/2019 6:09,7/30/2019,6:09,0.989344,0.010656024,-1,-1
193,1.16E+18,china has lost 5 million jobs and two million manufacturing jobs due to the trump tariffs trumps got china back on its heels and the united states is doing great  andypuzder  mariabartiromo,7/30/2019 7:40,7/30/2019,7:40,0.98752743,0.012472591,-1,
194,1.16E+18,what the market wanted to hear from jay powell and the federal reserve was that this was the beginning of a lengthy and aggressive ratecutting cycle which would keep pace with china the european union and other countries around the world,7/31/2019 15:41,7/31/2019,15:41,0.022090765,0.9779092,1,
195,1.16E+18,china iran  other foreign countries are looking at the democrat candidates and drooling over the small prospect that they could be dealing with them in the not too distant future they would be able to rip off our beloved usa like never before with president trump no way,8/1/2019 9:24,8/1/2019,9:24,0.000109691,0.9998903,1,
